"Date","Price","Open","High","Low","Vol.","Change %"
"20-11-1996","587.70","594.83","595.06","587.12","","-1.76%"
"19-11-1996","598.25","602.95","602.95","597.00","","-0.81%"
"18-11-1996","603.15","602.20","603.44","600.95","","0.56%"
"15-11-1996","599.80","596.81","600.03","596.81","","0.46%"
"14-11-1996","597.03","601.34","601.34","595.85","","-0.49%"
"13-11-1996","599.98","599.44","600.63","598.68","","1.41%"
"10-11-1996","591.62","589.85","592.61","589.85","","0.00%"
"07-11-1996","591.62","589.85","592.61","589.85","","0.48%"
"06-11-1996","588.77","585.88","588.77","584.04","","-0.48%"
"05-11-1996","591.62","594.54","595.22","591.54","","-0.86%"
"04-11-1996","596.77","603.57","603.57","595.39","","-1.46%"
"01-11-1996","605.63","608.61","610.09","602.93","","-0.22%"
"31-10-1996","606.99","604.34","606.99","602.80","","-0.62%"
"30-10-1996","610.76","617.00","617.00","609.53","","-1.45%"
"29-10-1996","619.76","624.86","624.86","617.59","","-0.80%"
"28-10-1996","624.73","623.24","631.05","623.24","","0.26%"
"25-10-1996","623.10","627.51","628.40","622.39","","-0.23%"
"24-10-1996","624.56","633.05","636.66","623.73","","-1.90%"
"23-10-1996","636.65","622.30","636.65","622.30","","3.14%"
"22-10-1996","617.28","609.81","617.28","609.81","","2.49%"
"18-10-1996","602.30","597.89","602.30","597.06","","0.45%"
"17-10-1996","599.61","596.50","599.61","594.57","","-0.10%"
"16-10-1996","600.21","603.67","605.19","599.52","","-0.26%"
"15-10-1996","601.77","599.88","603.84","599.88","","-0.03%"
"14-10-1996","601.98","613.42","613.42","601.45","","-1.76%"
"11-10-1996","612.76","604.25","612.88","604.25","","4.31%"
"10-10-1996","587.46","581.63","597.07","581.63","","0.00%"
"09-10-1996","587.46","581.63","597.07","581.63","","0.62%"
"08-10-1996","583.84","583.84","583.84","583.84","","0.16%"
"07-10-1996","582.90","589.62","590.29","582.40","","-5.58%"
"04-10-1996","617.38","620.69","622.62","601.95","","0.12%"
"03-10-1996","616.64","624.22","625.49","616.16","","-1.09%"
"01-10-1996","623.44","626.33","627.16","622.21","","-0.44%"
"30-09-1996","626.20","632.50","632.90","622.21","","-1.01%"
"27-09-1996","632.59","640.20","640.20","632.59","","-1.50%"
"26-09-1996","642.23","649.78","649.78","641.18","","-1.14%"
"25-09-1996","649.64","650.69","654.29","649.33","","-0.14%"
"24-09-1996","650.56","652.66","652.66","649.94","","-0.16%"
"23-09-1996","651.63","655.85","656.14","648.90","","-0.74%"
"20-09-1996","656.51","659.07","660.61","656.10","","-0.37%"
"19-09-1996","658.93","668.63","668.63","658.06","","-1.19%"
"18-09-1996","666.84","662.85","667.22","658.30","","0.61%"
"13-09-1996","662.78","668.40","668.40","662.00","","-1.00%"
"12-09-1996","669.48","667.65","669.74","664.40","","-0.01%"
"11-09-1996","669.52","676.65","676.65","668.97","","-1.31%"
"10-09-1996","678.40","680.45","680.87","675.78","","-0.99%"
"09-09-1996","685.19","691.42","691.71","682.71","","-0.94%"
"06-09-1996","691.67","693.96","694.61","691.20","","0.04%"
"04-09-1996","691.42","686.51","691.42","686.51","","0.32%"
"03-09-1996","689.24","699.96","702.62","686.42","","-1.47%"
"02-09-1996","699.54","696.67","699.54","677.81","","0.40%"
"30-08-1996","696.78","697.44","699.52","695.74","","-0.04%"
"29-08-1996","697.08","694.21","701.64","694.21","","1.42%"
"27-08-1996","687.32","685.59","687.45","684.54","","0.10%"
"26-08-1996","686.66","687.57","689.89","684.77","","-0.02%"
"23-08-1996","686.81","682.15","687.20","682.15","","0.96%"
"22-08-1996","680.25","680.34","682.85","678.34","","0.00%"
"21-08-1996","680.27","672.97","680.27","672.97","","2.02%"
"20-08-1996","666.83","666.29","667.73","664.79","","0.09%"
"19-08-1996","666.22","674.75","674.75","665.76","","-2.65%"
"16-08-1996","684.34","692.28","692.28","683.19","","-1.14%"
"14-08-1996","692.23","700.54","700.54","692.16","","-0.96%"
"13-08-1996","698.96","702.43","702.43","698.36","","-0.63%"
"12-08-1996","703.42","705.96","706.39","702.68","","-0.92%"
"09-08-1996","709.93","708.78","711.01","707.90","","-0.26%"
"08-08-1996","711.78","716.39","717.26","711.14","","-0.52%"
"07-08-1996","715.53","710.39","715.72","710.39","","1.05%"
"06-08-1996","708.13","707.66","708.30","704.50","","-0.18%"
"05-08-1996","709.44","713.12","713.72","709.04","","-0.39%"
"02-08-1996","712.19","709.78","712.19","709.78","","-0.61%"
"01-08-1996","716.54","720.90","720.90","715.47","","1.41%"
"31-07-1996","706.57","700.90","706.57","696.23","","0.87%"
"30-07-1996","700.49","707.01","707.01","693.51","","-1.69%"
"29-07-1996","712.55","726.98","726.98","711.86","","-1.86%"
"26-07-1996","726.08","733.23","733.76","722.46","","-0.97%"
"25-07-1996","733.17","737.84","739.22","733.17","","-0.45%"
"24-07-1996","736.51","742.26","742.26","731.94","","-1.73%"
"23-07-1996","749.47","771.48","771.48","748.50","","-3.10%"
"22-07-1996","773.42","763.93","773.42","763.93","","1.32%"
"19-07-1996","763.32","764.00","764.14","761.21","","-0.15%"
"18-07-1996","764.43","761.48","766.62","761.48","","0.64%"
"17-07-1996","759.55","751.70","762.47","751.70","","1.26%"
"16-07-1996","750.09","757.62","757.62","746.50","","-0.92%"
"15-07-1996","757.07","754.09","757.07","750.83","","-0.06%"
"12-07-1996","757.55","760.33","760.33","754.92","","-0.50%"
"11-07-1996","761.36","760.30","762.48","759.48","","0.72%"
"10-07-1996","755.94","752.53","756.69","752.53","","0.30%"
"09-07-1996","753.68","769.49","769.49","752.83","","-1.94%"
"08-07-1996","768.62","765.80","770.42","765.80","","0.43%"
"05-07-1996","765.35","764.11","766.91","760.91","","0.45%"
"04-07-1996","761.92","758.54","765.55","751.24","","0.45%"
"03-07-1996","758.54","769.13","769.13","758.50","","-1.80%"
"02-07-1996","772.43","778.13","778.49","771.36","","-0.57%"
"01-07-1996","776.84","783.52","783.52","775.24","","-1.16%"
"28-06-1996","785.93","789.45","791.17","784.10","","-0.44%"
"27-06-1996","789.41","782.66","789.90","777.66","","0.81%"
"26-06-1996","783.07","789.46","789.66","782.09","","-0.79%"
"25-06-1996","789.27","798.34","798.34","788.29","","-1.38%"
"24-06-1996","800.35","796.54","800.35","793.63","","0.29%"
"21-06-1996","798.01","811.75","811.75","796.28","","-1.69%"
"20-06-1996","811.75","814.43","814.43","802.15","","0.00%"
"19-06-1996","811.73","825.77","825.95","811.73","","-1.80%"
"18-06-1996","826.59","825.56","827.64","821.89","","-0.15%"
"17-06-1996","827.87","837.53","840.98","827.23","","0.41%"
"14-06-1996","824.46","814.44","824.46","814.44","","1.89%"
"13-06-1996","809.16","800.69","810.13","800.69","","1.14%"
"12-06-1996","800.02","795.17","801.98","795.17","","0.93%"
"11-06-1996","792.67","788.01","792.67","787.16","","0.31%"
"10-06-1996","790.21","784.51","790.87","784.51","","0.72%"
"07-06-1996","784.58","780.35","784.58","780.35","","0.46%"
"06-06-1996","781.00","779.04","782.94","779.04","","0.78%"
"05-06-1996","774.98","772.38","774.98","768.48","","0.26%"
"04-06-1996","772.97","776.42","778.76","771.92","","-0.09%"
"03-06-1996","773.68","768.70","773.68","768.70","","1.48%"
"31-05-1996","762.37","761.18","762.37","758.33","","0.42%"
"30-05-1996","759.18","767.65","769.16","758.75","","-0.83%"
"29-05-1996","765.57","749.48","765.57","749.48","","2.58%"
"28-05-1996","746.32","748.00","748.00","738.09","","-0.62%"
"27-05-1996","750.98","761.74","761.74","749.84","","-1.48%"
"24-05-1996","762.26","760.39","763.37","758.52","","0.35%"
"23-05-1996","759.57","761.00","761.00","757.49","","-0.19%"
"22-05-1996","761.02","763.23","764.19","760.50","","-0.06%"
"21-05-1996","761.48","766.29","766.29","760.05","","-0.82%"
"20-05-1996","767.81","781.59","781.59","767.33","","-1.88%"
"17-05-1996","782.52","787.30","787.69","782.12","","-1.01%"
"16-05-1996","790.53","788.04","797.64","788.04","","0.83%"
"15-05-1996","784.02","781.76","784.02","774.51","","-0.05%"
"14-05-1996","784.45","776.97","784.45","774.25","","0.93%"
"13-05-1996","777.23","772.07","777.23","770.51","","0.91%"
"10-05-1996","770.22","765.09","770.22","761.25","","-0.70%"
"09-05-1996","775.64","780.37","783.15","775.29","","-1.36%"
"08-05-1996","786.34","770.46","786.52","769.95","","1.37%"
"06-05-1996","775.68","784.50","784.50","774.20","","-1.63%"
"03-05-1996","788.57","793.76","793.76","787.75","","-0.87%"
"02-05-1996","795.52","790.96","795.52","790.10","","0.34%"
"30-04-1996","792.82","791.71","792.82","789.95","","0.72%"
"26-04-1996","787.14","796.32","796.32","779.19","","-1.60%"
"25-04-1996","799.93","808.21","814.31","799.07","","-0.25%"
"24-04-1996","801.90","778.79","801.90","778.79","","3.63%"
"23-04-1996","773.78","768.38","773.78","767.64","","0.05%"
"22-04-1996","773.37","788.07","788.07","772.93","","-0.40%"
"18-04-1996","776.44","768.42","779.34","768.42","","1.87%"
"17-04-1996","762.15","741.33","762.15","741.33","","2.59%"
"16-04-1996","742.88","737.37","742.88","737.37","","0.88%"
"15-04-1996","736.43","733.51","738.72","733.51","","1.51%"
"12-04-1996","725.49","720.69","726.30","720.43","","0.63%"
"11-04-1996","720.93","721.70","721.70","719.50","","-0.38%"
"10-04-1996","723.70","726.58","727.19","721.88","","-0.40%"
"09-04-1996","726.61","728.57","732.53","726.61","","-0.09%"
"08-04-1996","727.27","722.82","728.88","722.51","","1.08%"
"05-04-1996","719.48","711.90","719.48","711.51","","1.02%"
"04-04-1996","712.23","710.07","712.33","707.79","","-0.26%"
"03-04-1996","714.07","711.57","716.85","711.57","","0.63%"
"02-04-1996","709.58","708.93","709.58","708.93","","1.35%"
"29-03-1996","700.13","691.40","700.13","691.40","","2.16%"
"27-03-1996","685.35","680.56","687.10","680.56","","1.24%"
"26-03-1996","676.94","675.49","677.62","674.54","","0.04%"
"25-03-1996","676.68","676.88","678.65","676.55","","-0.03%"
"22-03-1996","676.85","678.58","678.58","674.62","","-0.72%"
"21-03-1996","681.76","677.98","683.72","677.98","","0.80%"
"19-03-1996","676.34","680.54","681.48","679.04","","-0.85%"
"18-03-1996","682.11","688.99","689.16","682.11","","-1.22%"
"15-03-1996","690.54","695.12","695.12","690.54","","-0.88%"
"14-03-1996","696.65","694.81","698.26","694.81","","0.36%"
"13-03-1996","694.18","687.82","694.18","687.52","","1.11%"
"12-03-1996","686.59","689.08","689.08","686.52","","-0.36%"
"11-03-1996","689.07","692.59","692.59","688.86","","-1.23%"
"08-03-1996","697.63","699.93","699.93","695.97","","-0.81%"
"07-03-1996","703.31","707.14","708.93","703.31","","-0.46%"
"06-03-1996","706.56","705.21","706.56","702.99","","0.19%"
"04-03-1996","705.22","702.45","706.30","702.45","","0.39%"
"01-03-1996","702.45","698.94","703.00","698.24","","0.24%"
"29-02-1996","700.74","716.55","716.55","700.74","","-2.77%"
"28-02-1996","720.67","728.33","728.39","720.67","","-1.05%"
"27-02-1996","728.33","732.36","732.36","728.33","","-0.56%"
"26-02-1996","732.41","727.30","732.41","727.30","","0.94%"
"23-02-1996","725.56","727.78","728.77","723.09","","-0.05%"
"22-02-1996","725.95","718.98","725.95","718.97","","1.12%"
"20-02-1996","717.91","724.27","724.27","717.91","","-1.05%"
"19-02-1996","725.50","724.31","727.20","724.22","","0.22%"
"16-02-1996","723.89","729.23","729.23","722.24","","-1.57%"
"15-02-1996","735.40","736.85","740.64","732.11","","-0.49%"
"14-02-1996","738.99","732.60","740.26","732.60","","2.21%"
"13-02-1996","723.03","711.22","723.03","709.48","","1.29%"
"12-02-1996","713.83","704.52","722.11","704.52","","1.36%"
"09-02-1996","704.24","678.01","704.24","678.01","","4.02%"
"08-02-1996","677.01","654.11","677.01","654.11","","3.77%"
"07-02-1996","652.41","650.25","652.41","646.64","","0.33%"
"06-02-1996","650.27","661.06","662.88","650.27","","-1.62%"
"05-02-1996","661.00","651.86","661.00","651.86","","2.37%"
"02-02-1996","645.68","621.06","645.68","621.06","","4.84%"
"01-02-1996","615.88","604.88","615.88","604.83","","1.82%"
"31-01-1996","604.86","599.14","604.86","599.14","","1.05%"
"30-01-1996","598.60","593.44","599.25","593.44","","1.27%"
"29-01-1996","591.12","586.70","591.12","586.62","","0.75%"
"25-01-1996","586.70","586.32","587.70","585.82","","-0.12%"
"24-01-1996","587.40","595.92","595.92","585.71","","-1.97%"
"23-01-1996","599.23","603.28","603.28","599.23","","-1.28%"
"22-01-1996","606.99","603.99","606.99","603.99","","0.20%"
"19-01-1996","605.78","607.73","607.73","602.17","","-0.61%"
"18-01-1996","609.48","612.77","612.77","604.88","","-0.82%"
"17-01-1996","614.52","614.52","614.52","614.52","","-1.21%"
"16-01-1996","622.05","622.05","622.05","622.05","","-0.25%"
"15-01-1996","623.61","623.61","623.61","623.61","","0.23%"
"12-01-1996","622.16","622.16","622.16","622.16","","0.19%"
"11-01-1996","620.95","620.95","620.95","620.95","","0.42%"
"10-01-1996","618.38","618.38","618.38","618.38","","-0.41%"
"09-01-1996","620.92","620.92","620.92","620.92","","-0.55%"
