"Date","Price","Open","High","Low","Vol.","Change %"
"24-04-2015","5,527.85","5,720.40","5,720.85","5,517.55","","-3.18%"
"23-04-2015","5,709.45","5,771.95","5,795.85","5,702.35","","-0.43%"
"22-04-2015","5,734.05","5,758.45","5,787.80","5,649.45","","-0.12%"
"21-04-2015","5,741.10","5,740.80","5,777.05","5,706.60","","0.12%"
"20-04-2015","5,734.30","5,882.90","5,889.90","5,692.50","","-2.38%"
"17-04-2015","5,874.00","5,958.20","5,964.45","5,864.40","","-1.31%"
"16-04-2015","5,952.20","6,049.15","6,059.45","5,914.65","","-1.15%"
"15-04-2015","6,021.75","6,066.95","6,112.10","5,997.65","","-0.28%"
"13-04-2015","6,038.90","6,023.20","6,068.65","6,023.20","","0.53%"
"10-04-2015","6,006.80","5,985.60","6,017.70","5,968.35","","0.51%"
"09-04-2015","5,976.15","6,002.80","6,019.25","5,924.65","","0.17%"
"08-04-2015","5,965.80","5,923.25","5,997.05","5,922.90","","1.05%"
"07-04-2015","5,903.75","5,854.45","5,909.05","5,809.00","","1.29%"
"06-04-2015","5,828.50","5,754.20","5,832.25","5,734.75","","1.96%"
"01-04-2015","5,716.30","5,626.35","5,720.80","5,623.35","","1.65%"
"31-03-2015","5,623.30","5,617.20","5,646.15","5,584.65","","0.70%"
"30-03-2015","5,584.00","5,470.70","5,590.25","5,470.70","","3.13%"
"27-03-2015","5,414.75","5,431.60","5,462.60","5,326.35","","0.30%"
"26-03-2015","5,398.60","5,432.35","5,445.15","5,384.45","","-0.96%"
"25-03-2015","5,451.00","5,502.65","5,507.85","5,444.25","","-0.60%"
"24-03-2015","5,483.65","5,503.85","5,522.05","5,458.85","","-0.31%"
"23-03-2015","5,500.60","5,557.50","5,565.55","5,479.60","","-0.57%"
"20-03-2015","5,531.95","5,690.00","5,690.70","5,522.15","","-2.68%"
"19-03-2015","5,684.30","5,779.15","5,800.25","5,674.15","","-0.67%"
"18-03-2015","5,722.80","5,701.10","5,732.50","5,683.15","","0.67%"
"17-03-2015","5,684.75","5,681.25","5,721.90","5,648.75","","0.78%"
"16-03-2015","5,641.00","5,701.15","5,708.85","5,633.85","","-0.87%"
"13-03-2015","5,690.35","5,828.45","5,841.30","5,675.65","","-1.79%"
"12-03-2015","5,793.85","5,738.50","5,802.55","5,738.50","","1.59%"
"11-03-2015","5,703.00","5,749.55","5,760.70","5,692.90","","-0.46%"
"10-03-2015","5,729.20","5,780.90","5,808.20","5,696.95","","-0.50%"
"09-03-2015","5,758.15","5,800.55","5,827.45","5,746.55","","-1.27%"
"05-03-2015","5,832.50","5,771.55","5,839.40","5,769.85","","1.15%"
"04-03-2015","5,765.95","5,892.15","5,906.45","5,747.05","","-1.32%"
"03-03-2015","5,842.80","5,793.45","5,849.35","5,774.40","","1.16%"
"02-03-2015","5,775.70","5,725.65","5,784.40","5,696.70","","1.52%"
"28-02-2015","5,689.15","5,743.35","5,778.85","5,594.80","","-0.22%"
"27-02-2015","5,701.75","5,598.45","5,707.20","5,598.45","","2.26%"
"26-02-2015","5,575.65","5,640.20","5,643.25","5,569.05","","-0.91%"
"25-02-2015","5,626.75","5,666.00","5,681.45","5,618.15","","-0.31%"
"24-02-2015","5,644.35","5,657.80","5,681.35","5,625.10","","0.12%"
"23-02-2015","5,637.75","5,687.15","5,705.60","5,626.25","","-0.48%"
"20-02-2015","5,664.75","5,665.40","5,705.65","5,633.90","","0.17%"
"19-02-2015","5,655.10","5,693.10","5,705.00","5,606.55","","-0.11%"
"18-02-2015","5,661.55","5,602.35","5,674.15","5,602.35","","1.56%"
"16-02-2015","5,574.45","5,581.85","5,600.10","5,562.85","","0.44%"
"13-02-2015","5,550.00","5,545.35","5,583.25","5,536.00","","0.54%"
"12-02-2015","5,520.20","5,461.05","5,524.65","5,455.65","","1.78%"
"11-02-2015","5,423.80","5,344.00","5,430.45","5,344.00","","1.94%"
"10-02-2015","5,320.75","5,318.00","5,413.10","5,257.95","","-0.15%"
"09-02-2015","5,328.80","5,343.40","5,381.15","5,310.05","","-1.01%"
"06-02-2015","5,383.00","5,456.60","5,459.45","5,356.95","","-1.29%"
"05-02-2015","5,453.55","5,563.40","5,575.30","5,434.90","","-1.69%"
"04-02-2015","5,547.25","5,573.65","5,583.45","5,524.00","","0.06%"
"03-02-2015","5,543.75","5,581.95","5,599.15","5,522.25","","-0.09%"
"02-02-2015","5,548.80","5,457.80","5,554.00","5,446.55","","1.54%"
"30-01-2015","5,464.55","5,538.80","5,554.70","5,429.20","","-0.74%"
"29-01-2015","5,505.35","5,522.80","5,555.95","5,499.15","","-0.30%"
"28-01-2015","5,522.15","5,503.00","5,560.45","5,494.90","","0.27%"
"27-01-2015","5,507.35","5,489.20","5,515.60","5,472.10","","0.62%"
"23-01-2015","5,473.40","5,547.05","5,549.30","5,458.15","","-0.45%"
"22-01-2015","5,498.20","5,513.15","5,521.10","5,465.00","","0.12%"
"21-01-2015","5,491.85","5,515.75","5,525.95","5,462.95","","-0.10%"
"20-01-2015","5,497.25","5,486.55","5,522.95","5,486.30","","0.68%"
"19-01-2015","5,460.15","5,423.15","5,478.75","5,423.15","","1.21%"
"16-01-2015","5,395.05","5,393.90","5,421.05","5,364.90","","0.07%"
"15-01-2015","5,391.40","5,377.25","5,414.80","5,347.05","","1.85%"
"14-01-2015","5,293.60","5,327.00","5,354.20","5,282.25","","-0.50%"
"13-01-2015","5,320.15","5,356.35","5,370.85","5,296.20","","-0.32%"
"12-01-2015","5,337.15","5,288.30","5,339.95","5,266.65","","1.14%"
"09-01-2015","5,276.80","5,311.10","5,322.95","5,243.75","","0.13%"
"08-01-2015","5,269.90","5,229.80","5,276.95","5,229.80","","1.84%"
"07-01-2015","5,174.45","5,167.30","5,205.60","5,113.75","","0.14%"
"06-01-2015","5,167.15","5,321.00","5,321.00","5,155.30","","-3.55%"
"05-01-2015","5,357.30","5,368.50","5,411.20","5,346.25","","-0.04%"
"02-01-2015","5,359.55","5,357.55","5,390.70","5,350.50","","0.38%"
"01-01-2015","5,339.10","5,280.95","5,347.40","5,276.85","","1.26%"
"31-12-2014","5,272.90","5,215.00","5,279.00","5,213.25","","1.18%"
"30-12-2014","5,211.25","5,179.75","5,218.35","5,173.75","","0.98%"
"29-12-2014","5,160.90","5,128.30","5,183.30","5,128.30","","0.89%"
"26-12-2014","5,115.50","5,087.70","5,120.50","5,071.75","","0.81%"
"24-12-2014","5,074.30","5,069.10","5,104.60","5,064.85","","0.29%"
"23-12-2014","5,059.65","5,071.55","5,097.85","5,032.70","","-0.19%"
"22-12-2014","5,069.45","5,035.05","5,076.85","5,035.05","","1.07%"
"19-12-2014","5,015.90","5,070.55","5,104.10","5,003.20","","0.07%"
"18-12-2014","5,012.40","4,924.00","5,018.05","4,924.00","","3.25%"
"17-12-2014","4,854.70","4,907.85","4,946.55","4,756.75","","-1.47%"
"16-12-2014","4,927.35","5,087.70","5,099.45","4,913.55","","-3.66%"
"15-12-2014","5,114.75","5,102.25","5,145.95","5,080.75","","-0.38%"
"12-12-2014","5,134.30","5,252.50","5,275.00","5,126.35","","-1.88%"
"11-12-2014","5,232.80","5,256.00","5,272.25","5,189.25","","-0.31%"
"10-12-2014","5,248.95","5,174.70","5,253.70","5,174.35","","1.19%"
"09-12-2014","5,187.20","5,264.70","5,312.05","5,166.45","","-1.68%"
"08-12-2014","5,276.10","5,353.85","5,375.20","5,269.30","","-1.28%"
"05-12-2014","5,344.50","5,356.85","5,396.10","5,335.85","","0.01%"
"04-12-2014","5,344.20","5,322.70","5,355.50","5,302.15","","0.79%"
"03-12-2014","5,302.35","5,226.40","5,310.00","5,226.40","","1.73%"
"02-12-2014","5,212.20","5,123.05","5,216.45","5,123.05","","1.41%"
"01-12-2014","5,139.75","5,188.85","5,208.40","5,134.70","","-0.93%"
"28-11-2014","5,188.15","5,166.10","5,236.15","5,166.10","","0.64%"
"27-11-2014","5,155.25","5,140.00","5,167.05","5,133.45","","0.31%"
"26-11-2014","5,139.50","5,095.75","5,162.15","5,095.75","","0.78%"
"25-11-2014","5,099.90","5,217.70","5,225.35","5,047.15","","-2.15%"
"24-11-2014","5,211.80","5,257.35","5,271.85","5,207.80","","-0.35%"
"21-11-2014","5,229.90","5,269.30","5,297.15","5,222.00","","-0.63%"
"20-11-2014","5,263.00","5,292.00","5,310.20","5,230.85","","-0.45%"
"19-11-2014","5,286.75","5,358.35","5,383.60","5,266.60","","-0.95%"
"18-11-2014","5,337.70","5,336.10","5,380.60","5,333.15","","0.42%"
"17-11-2014","5,315.40","5,251.25","5,318.65","5,242.25","","1.09%"
"14-11-2014","5,258.05","5,231.45","5,278.95","5,231.45","","0.65%"
"13-11-2014","5,224.00","5,249.15","5,273.10","5,199.35","","-0.05%"
"12-11-2014","5,226.45","5,265.95","5,276.80","5,222.00","","-0.49%"
"11-11-2014","5,252.10","5,235.60","5,264.75","5,207.20","","0.73%"
"10-11-2014","5,214.20","5,233.70","5,246.65","5,207.20","","0.13%"
"07-11-2014","5,207.40","5,244.60","5,249.05","5,176.25","","-0.23%"
"05-11-2014","5,219.30","5,250.25","5,277.65","5,215.50","","-0.02%"
"03-11-2014","5,220.20","5,168.05","5,228.80","5,159.70","","1.44%"
"31-10-2014","5,146.20","5,088.20","5,148.70","5,088.20","","1.65%"
"30-10-2014","5,062.50","5,038.85","5,068.35","5,030.95","","0.62%"
"29-10-2014","5,031.55","5,020.35","5,050.55","5,015.40","","0.84%"
"28-10-2014","4,989.55","4,961.15","4,999.80","4,961.15","","0.56%"
"27-10-2014","4,961.95","5,017.70","5,022.05","4,955.95","","-0.71%"
"23-10-2014","4,997.35","4,979.55","4,999.10","4,979.55","","1.13%"
"22-10-2014","4,941.70","4,930.25","4,947.15","4,924.10","","1.03%"
"21-10-2014","4,891.10","4,861.50","4,906.65","4,861.10","","0.80%"
"20-10-2014","4,852.10","4,874.20","4,904.15","4,847.65","","0.96%"
"17-10-2014","4,805.75","4,807.00","4,830.40","4,748.65","","0.29%"
"16-10-2014","4,791.80","4,906.00","4,933.90","4,778.10","","-2.89%"
"14-10-2014","4,934.25","4,957.70","4,977.85","4,928.65","","-0.09%"
"13-10-2014","4,938.75","4,890.70","4,941.45","4,890.70","","0.53%"
"10-10-2014","4,912.95","4,937.05","4,962.00","4,891.45","","-1.31%"
"09-10-2014","4,978.00","4,905.20","4,983.30","4,905.20","","1.98%"
"08-10-2014","4,881.15","4,879.40","4,918.60","4,856.40","","-0.24%"
"07-10-2014","4,893.00","4,923.90","4,951.80","4,876.30","","-0.69%"
"01-10-2014","4,927.20","4,938.55","4,964.05","4,921.80","","-0.33%"
"30-09-2014","4,943.35","4,937.15","4,992.55","4,912.30","","-0.11%"
"29-09-2014","4,948.95","4,876.10","4,962.95","4,875.30","","1.82%"
"26-09-2014","4,860.50","4,781.15","4,871.80","4,742.95","","1.01%"
"25-09-2014","4,812.10","4,983.00","4,997.50","4,792.05","","-3.37%"
"24-09-2014","4,979.70","5,106.10","5,126.75","4,944.10","","-2.42%"
"23-09-2014","5,103.15","5,241.00","5,270.30","5,099.35","","-2.62%"
"22-09-2014","5,240.30","5,216.70","5,263.55","5,203.35","","-0.25%"
"19-09-2014","5,253.60","5,269.35","5,299.30","5,236.85","","-0.03%"
"18-09-2014","5,255.10","5,125.25","5,262.85","5,115.85","","2.44%"
"17-09-2014","5,130.10","5,174.60","5,207.35","5,083.25","","0.05%"
"16-09-2014","5,127.50","5,340.00","5,383.60","5,115.85","","-3.80%"
"15-09-2014","5,330.10","5,289.30","5,351.55","5,259.20","","0.57%"
"12-09-2014","5,299.85","5,319.70","5,340.40","5,291.15","","-0.03%"
"11-09-2014","5,301.55","5,257.40","5,313.40","5,257.40","","1.27%"
"10-09-2014","5,234.85","5,210.90","5,264.25","5,205.65","","0.34%"
"09-09-2014","5,217.05","5,208.65","5,225.25","5,174.70","","0.38%"
"08-09-2014","5,197.55","5,150.15","5,202.75","5,149.20","","1.53%"
"05-09-2014","5,119.10","5,108.75","5,152.85","5,084.25","","0.20%"
"04-09-2014","5,108.70","5,143.35","5,151.00","5,050.80","","-0.80%"
"03-09-2014","5,150.00","5,155.30","5,176.50","5,127.30","","0.30%"
"02-09-2014","5,134.40","5,110.60","5,150.70","5,110.60","","0.81%"
"01-09-2014","5,092.95","5,031.15","5,096.30","5,031.15","","1.75%"
"28-08-2014","5,005.15","5,036.80","5,053.15","4,990.10","","-0.42%"
"27-08-2014","5,026.40","5,007.35","5,047.75","5,007.35","","0.73%"
"26-08-2014","4,990.05","5,007.35","5,016.85","4,939.60","","-0.57%"
"25-08-2014","5,018.55","5,066.40","5,098.40","5,010.15","","-0.86%"
"22-08-2014","5,062.10","5,080.25","5,093.05","5,051.75","","-0.08%"
"21-08-2014","5,066.10","5,086.20","5,130.75","5,053.35","","-0.24%"
"20-08-2014","5,078.30","5,079.55","5,089.85","5,045.30","","0.17%"
"19-08-2014","5,069.85","5,025.55","5,073.85","5,025.55","","1.42%"
"18-08-2014","4,998.85","4,852.80","5,002.10","4,852.80","","2.82%"
"14-08-2014","4,861.65","4,792.10","4,865.55","4,792.10","","1.39%"
"13-08-2014","4,795.15","4,940.90","4,943.85","4,773.25","","-3.34%"
"12-08-2014","4,961.00","4,942.60","4,972.25","4,939.95","","0.87%"
"11-08-2014","4,918.15","4,938.05","4,973.00","4,903.45","","0.43%"
"08-08-2014","4,897.25","4,980.65","4,980.65","4,881.90","","-2.67%"
"07-08-2014","5,031.85","5,069.30","5,102.35","5,022.25","","-0.71%"
"06-08-2014","5,068.05","5,105.25","5,132.95","5,058.30","","-1.00%"
"05-08-2014","5,119.10","5,054.95","5,120.55","5,049.25","","1.51%"
"04-08-2014","5,042.80","5,019.10","5,054.55","5,013.85","","1.18%"
"01-08-2014","4,984.20","5,004.70","5,072.80","4,980.30","","-1.51%"
"31-07-2014","5,060.65","5,057.65","5,104.00","5,052.85","","0.04%"
"30-07-2014","5,058.85","5,028.30","5,066.70","5,005.30","","0.43%"
"28-07-2014","5,036.95","5,074.60","5,084.25","5,027.40","","-0.87%"
"25-07-2014","5,081.30","5,184.90","5,191.50","5,035.65","","-1.93%"
"24-07-2014","5,181.45","5,209.55","5,237.15","5,175.50","","-0.33%"
"23-07-2014","5,198.45","5,253.20","5,267.30","5,159.75","","-0.65%"
"22-07-2014","5,232.40","5,252.95","5,281.10","5,200.50","","-0.18%"
"21-07-2014","5,241.80","5,242.25","5,294.40","5,231.65","","0.41%"
"18-07-2014","5,220.30","5,207.45","5,235.35","5,163.85","","-0.16%"
"17-07-2014","5,228.80","5,155.85","5,236.05","5,147.10","","1.49%"
"16-07-2014","5,152.25","5,094.45","5,157.85","5,091.10","","1.77%"
"15-07-2014","5,062.50","4,992.05","5,067.40","4,982.00","","1.98%"
"14-07-2014","4,964.20","4,970.30","4,997.25","4,920.10","","-0.44%"
"11-07-2014","4,986.00","5,198.90","5,249.85","4,969.95","","-3.67%"
"10-07-2014","5,176.05","5,101.35","5,312.75","4,985.10","","1.43%"
"09-07-2014","5,102.90","5,202.30","5,243.60","5,064.95","","-2.39%"
"08-07-2014","5,228.10","5,515.35","5,527.90","5,200.75","","-5.04%"
"07-07-2014","5,505.55","5,532.45","5,552.60","5,498.80","","-0.22%"
"04-07-2014","5,517.60","5,487.65","5,527.50","5,443.65","","0.83%"
"03-07-2014","5,472.10","5,525.05","5,535.75","5,457.75","","-0.55%"
"02-07-2014","5,502.50","5,478.35","5,514.50","5,478.35","","1.37%"
"01-07-2014","5,428.15","5,417.85","5,446.20","5,412.35","","0.72%"
"30-06-2014","5,389.40","5,303.95","5,392.95","5,303.95","","1.92%"
"27-06-2014","5,288.10","5,279.70","5,307.25","5,226.90","","0.40%"
"26-06-2014","5,266.85","5,300.10","5,317.55","5,257.35","","-0.56%"
"25-06-2014","5,296.45","5,291.60","5,312.45","5,284.40","","0.54%"
"24-06-2014","5,268.05","5,172.70","5,289.30","5,172.70","","2.13%"
"23-06-2014","5,158.20","5,124.60","5,170.00","5,113.55","","0.95%"
"20-06-2014","5,109.60","5,187.90","5,208.35","5,095.90","","-1.47%"
"19-06-2014","5,185.80","5,251.50","5,298.80","5,172.70","","-0.64%"
"18-06-2014","5,219.20","5,290.55","5,338.80","5,160.85","","-0.77%"
"17-06-2014","5,259.50","5,145.05","5,263.50","5,145.05","","1.94%"
"16-06-2014","5,159.30","5,115.30","5,166.05","5,011.00","","0.40%"
"13-06-2014","5,138.65","5,343.25","5,376.25","5,107.05","","-3.64%"
"12-06-2014","5,332.85","5,364.25","5,376.60","5,292.00","","-0.50%"
"11-06-2014","5,359.55","5,472.50","5,537.10","5,325.45","","-1.57%"
"10-06-2014","5,445.00","5,495.50","5,497.70","5,350.60","","-0.36%"
"09-06-2014","5,464.85","5,361.95","5,472.15","5,361.95","","2.69%"
"06-06-2014","5,321.85","5,267.95","5,332.20","5,267.95","","2.06%"
"05-06-2014","5,214.20","5,165.05","5,235.40","5,126.00","","1.58%"
"04-06-2014","5,133.15","5,020.10","5,134.50","5,020.10","","2.51%"
"03-06-2014","5,007.55","4,990.80","5,011.95","4,957.70","","0.94%"
"02-06-2014","4,960.75","4,851.00","4,963.00","4,851.00","","3.05%"
"30-05-2014","4,814.05","4,832.95","4,875.35","4,800.60","","0.00%"
"29-05-2014","4,814.15","4,856.95","4,875.15","4,800.50","","-0.75%"
"28-05-2014","4,850.30","4,836.65","4,872.45","4,811.80","","0.68%"
"27-05-2014","4,817.40","4,861.70","4,866.70","4,670.45","","-0.69%"
"26-05-2014","4,850.85","5,077.85","5,136.05","4,722.40","","-2.99%"
"23-05-2014","5,000.25","4,924.75","5,008.45","4,924.75","","2.53%"
"22-05-2014","4,876.85","4,784.70","4,914.20","4,784.70","","3.00%"
"21-05-2014","4,734.65","4,694.40","4,739.85","4,638.10","","1.65%"
"20-05-2014","4,657.65","4,589.15","4,687.15","4,577.70","","2.80%"
"19-05-2014","4,530.60","4,287.30","4,541.80","4,287.30","","6.62%"
"16-05-2014","4,249.15","4,226.05","4,318.45","4,213.75","","2.53%"
"15-05-2014","4,144.50","4,215.65","4,245.50","4,132.70","","-1.30%"
"14-05-2014","4,199.25","4,145.00","4,202.25","4,145.00","","1.84%"
"13-05-2014","4,123.20","4,050.50","4,137.10","4,050.50","","2.65%"
"12-05-2014","4,016.65","3,987.85","4,051.25","3,987.85","","0.88%"
"09-05-2014","3,981.75","3,901.70","3,984.25","3,896.30","","2.09%"
"08-05-2014","3,900.05","3,927.00","3,939.30","3,896.25","","-0.28%"
"07-05-2014","3,911.05","3,927.20","3,948.30","3,906.70","","-0.59%"
"06-05-2014","3,934.35","3,937.85","3,959.25","3,922.25","","0.24%"
"05-05-2014","3,924.95","3,948.10","3,965.55","3,921.45","","-0.48%"
"02-05-2014","3,943.70","3,958.05","3,982.85","3,933.55","","0.26%"
"30-04-2014","3,933.55","4,017.65","4,066.10","3,894.25","","-1.64%"
"29-04-2014","3,999.25","4,018.00","4,050.25","3,993.40","","-0.11%"
"28-04-2014","4,003.65","3,991.80","4,008.95","3,969.15","","0.43%"
"25-04-2014","3,986.70","4,000.00","4,032.05","3,973.40","","-0.32%"
"23-04-2014","3,999.35","3,993.65","4,022.40","3,992.50","","0.16%"
"22-04-2014","3,992.80","4,017.00","4,039.60","3,988.75","","-0.29%"
"21-04-2014","4,004.50","3,980.55","4,014.85","3,980.55","","1.10%"
"17-04-2014","3,961.00","3,902.15","3,966.50","3,902.15","","1.80%"
"16-04-2014","3,890.80","3,952.95","3,979.65","3,880.85","","-1.74%"
"15-04-2014","3,959.75","4,017.60","4,032.80","3,949.10","","-1.04%"
"11-04-2014","4,001.55","3,956.50","4,019.50","3,940.95","","0.83%"
"10-04-2014","3,968.55","3,946.15","4,001.60","3,938.95","","0.92%"
"09-04-2014","3,932.40","3,858.65","3,936.30","3,858.65","","2.43%"
"07-04-2014","3,839.05","3,841.60","3,874.35","3,805.10","","0.06%"
"04-04-2014","3,836.80","3,794.45","3,844.20","3,786.05","","1.21%"
"03-04-2014","3,790.85","3,788.90","3,805.35","3,766.50","","-0.14%"
"02-04-2014","3,796.25","3,731.50","3,799.05","3,731.50","","2.42%"
"01-04-2014","3,706.60","3,712.95","3,719.95","3,680.25","","0.37%"
"31-03-2014","3,692.95","3,657.95","3,696.50","3,653.10","","1.70%"
"28-03-2014","3,631.35","3,575.50","3,635.15","3,575.50","","2.08%"
"27-03-2014","3,557.40","3,534.40","3,567.75","3,534.40","","0.78%"
"26-03-2014","3,529.75","3,530.10","3,553.95","3,515.15","","0.38%"
"25-03-2014","3,516.40","3,496.30","3,518.25","3,496.30","","0.51%"
"24-03-2014","3,498.60","3,497.45","3,517.85","3,495.35","","0.28%"
"22-03-2014","3,488.85","3,485.25","3,490.50","3,477.95","","0.49%"
"21-03-2014","3,471.95","3,448.30","3,478.40","3,448.30","","1.02%"
"20-03-2014","3,436.75","3,439.15","3,468.95","3,429.95","","-0.25%"
"19-03-2014","3,445.20","3,449.35","3,457.55","3,435.35","","0.36%"
"18-03-2014","3,432.70","3,408.55","3,452.15","3,408.55","","1.14%"
"14-03-2014","3,394.15","3,391.40","3,400.20","3,364.90","","-0.41%"
"13-03-2014","3,408.00","3,449.75","3,466.80","3,399.50","","-1.08%"
"12-03-2014","3,445.15","3,448.50","3,465.15","3,435.75","","-0.19%"
"11-03-2014","3,451.55","3,449.00","3,483.95","3,443.45","","0.21%"
"10-03-2014","3,444.15","3,419.35","3,449.00","3,416.35","","0.50%"
"07-03-2014","3,427.15","3,427.60","3,442.55","3,399.70","","0.42%"
"06-03-2014","3,412.95","3,355.90","3,416.05","3,355.90","","1.92%"
"05-03-2014","3,348.50","3,329.05","3,352.55","3,324.95","","1.05%"
"04-03-2014","3,313.75","3,276.15","3,316.60","3,276.15","","1.35%"
"03-03-2014","3,269.60","3,278.65","3,312.90","3,263.45","","-0.21%"
"28-02-2014","3,276.60","3,277.15","3,284.95","3,268.10","","0.22%"
"26-02-2014","3,269.30","3,265.00","3,275.45","3,263.65","","0.33%"
"25-02-2014","3,258.55","3,254.60","3,274.65","3,249.90","","0.43%"
"24-02-2014","3,244.45","3,233.15","3,253.05","3,233.15","","0.42%"
"21-02-2014","3,231.00","3,210.60","3,241.05","3,210.60","","0.71%"
"20-02-2014","3,208.30","3,205.25","3,228.30","3,195.25","","-0.35%"
"19-02-2014","3,219.50","3,196.60","3,223.15","3,196.60","","0.89%"
"18-02-2014","3,191.20","3,147.25","3,192.70","3,145.55","","1.42%"
"17-02-2014","3,146.50","3,151.80","3,162.00","3,135.85","","-0.15%"
"14-02-2014","3,151.30","3,157.90","3,175.30","3,124.15","","-0.10%"
"13-02-2014","3,154.45","3,209.25","3,215.95","3,151.30","","-1.64%"
"12-02-2014","3,207.15","3,216.65","3,231.70","3,201.35","","0.00%"
"11-02-2014","3,207.00","3,200.60","3,219.45","3,200.60","","0.32%"
"10-02-2014","3,196.90","3,205.35","3,218.20","3,193.85","","0.02%"
"07-02-2014","3,196.35","3,193.15","3,211.30","3,180.50","","0.64%"
"06-02-2014","3,175.95","3,199.25","3,214.05","3,165.85","","-0.36%"
"05-02-2014","3,187.35","3,167.75","3,192.55","3,167.75","","0.60%"
"04-02-2014","3,168.40","3,122.00","3,173.50","3,103.45","","0.52%"
"03-02-2014","3,152.10","3,186.55","3,200.80","3,146.25","","-1.13%"
"31-01-2014","3,188.20","3,138.00","3,192.05","3,138.00","","1.93%"
"30-01-2014","3,127.95","3,150.95","3,150.95","3,113.65","","-1.58%"
"29-01-2014","3,178.10","3,198.65","3,220.95","3,171.75","","0.02%"
"28-01-2014","3,177.60","3,171.00","3,210.35","3,162.75","","0.20%"
"27-01-2014","3,171.40","3,255.60","3,255.60","3,169.00","","-3.52%"
"24-01-2014","3,287.00","3,349.40","3,350.50","3,284.20","","-2.12%"
"23-01-2014","3,358.05","3,368.10","3,385.60","3,355.15","","-0.73%"
"22-01-2014","3,382.70","3,362.70","3,389.75","3,362.00","","0.60%"
"21-01-2014","3,362.55","3,353.85","3,374.20","3,353.15","","0.57%"
"20-01-2014","3,343.65","3,293.10","3,346.30","3,293.10","","1.36%"
"17-01-2014","3,298.70","3,367.45","3,377.10","3,293.10","","-2.16%"
"16-01-2014","3,371.50","3,397.30","3,404.75","3,367.60","","-0.54%"
"15-01-2014","3,389.70","3,390.65","3,404.80","3,383.65","","0.22%"
"14-01-2014","3,382.15","3,377.20","3,400.20","3,368.40","","-0.06%"
"13-01-2014","3,384.20","3,374.25","3,414.95","3,369.95","","0.32%"
"10-01-2014","3,373.55","3,404.30","3,442.40","3,368.30","","-0.62%"
"09-01-2014","3,394.45","3,446.10","3,455.95","3,387.40","","-1.06%"
"08-01-2014","3,430.75","3,432.50","3,454.85","3,420.40","","0.34%"
"07-01-2014","3,419.15","3,449.90","3,465.85","3,408.40","","-0.47%"
"06-01-2014","3,435.20","3,417.25","3,438.55","3,408.00","","0.77%"
"03-01-2014","3,409.05","3,364.40","3,412.20","3,356.05","","1.00%"
"02-01-2014","3,375.30","3,471.05","3,506.05","3,370.30","","-2.49%"
"01-01-2014","3,461.60","3,414.50","3,463.15","3,413.95","","1.73%"
"31-12-2013","3,402.90","3,404.70","3,415.75","3,388.35","","0.47%"
"30-12-2013","3,387.05","3,400.10","3,417.50","3,379.15","","-0.19%"
"27-12-2013","3,393.35","3,412.30","3,433.80","3,391.15","","0.02%"
"26-12-2013","3,392.75","3,365.95","3,415.25","3,365.95","","1.08%"
"24-12-2013","3,356.45","3,340.00","3,366.80","3,340.00","","0.86%"
"23-12-2013","3,327.75","3,292.95","3,343.00","3,292.95","","1.34%"
"20-12-2013","3,283.80","3,206.00","3,286.90","3,206.00","","2.45%"
"19-12-2013","3,205.40","3,225.75","3,237.05","3,196.85","","-0.09%"
"18-12-2013","3,208.25","3,163.60","3,212.75","3,163.60","","1.31%"
"17-12-2013","3,166.80","3,181.45","3,208.00","3,163.10","","-0.04%"
"16-12-2013","3,168.10","3,152.95","3,174.60","3,147.60","","0.22%"
"13-12-2013","3,161.15","3,190.15","3,203.80","3,158.30","","-1.35%"
"12-12-2013","3,204.50","3,211.25","3,228.70","3,200.10","","-0.47%"
"11-12-2013","3,219.75","3,220.05","3,225.45","3,204.30","","-0.20%"
"10-12-2013","3,226.30","3,264.90","3,265.00","3,209.85","","-1.11%"
"09-12-2013","3,262.35","3,313.25","3,319.30","3,258.90","","0.40%"
"06-12-2013","3,249.35","3,237.25","3,258.90","3,230.10","","0.58%"
"05-12-2013","3,230.55","3,252.50","3,268.55","3,219.25","","0.73%"
"04-12-2013","3,207.05","3,223.20","3,249.35","3,200.50","","-0.52%"
"03-12-2013","3,223.90","3,220.30","3,237.55","3,216.55","","0.11%"
"02-12-2013","3,220.20","3,194.60","3,228.20","3,194.60","","1.14%"
"29-11-2013","3,183.90","3,153.25","3,190.30","3,153.25","","1.18%"
"28-11-2013","3,146.80","3,137.45","3,158.40","3,137.45","","0.81%"
"27-11-2013","3,121.40","3,118.10","3,131.00","3,101.05","","0.15%"
"26-11-2013","3,116.70","3,134.25","3,152.55","3,112.35","","-0.72%"
"25-11-2013","3,139.15","3,112.00","3,141.15","3,112.00","","1.44%"
"22-11-2013","3,094.50","3,110.35","3,133.70","3,081.20","","-0.04%"
"21-11-2013","3,095.85","3,146.70","3,153.30","3,089.50","","-1.88%"
"20-11-2013","3,155.15","3,156.90","3,195.35","3,148.10","","-0.03%"
"19-11-2013","3,156.20","3,137.55","3,163.95","3,137.55","","0.66%"
"18-11-2013","3,135.55","3,109.20","3,137.50","3,109.20","","1.39%"
"14-11-2013","3,092.70","3,060.10","3,105.60","3,060.10","","1.74%"
"13-11-2013","3,039.90","3,058.55","3,071.80","3,027.45","","-0.76%"
